order_id,product_id,quantity,unit_price,discount_amount,promo_id,promo_id_2,total_price,final_price,total_amount,final_amount
366,475,3,12628.0,0.0,No Promotion,No Promotion,37884.0,37884.0,37884.0,37884.0
367,671,7,11254.2,0.0,No Promotion,No Promotion,78779.40000000001,78779.40000000001,78779.40000000001,78779.40000000001
368,2343,5,5937.59,0.0,No Promotion,No Promotion,29687.95,29687.95,29687.95,29687.95
369,396,1,10912.47,0.0,No Promotion,No Promotion,10912.47,10912.47,10912.47,10912.47
370,550,5,5218.34,0.0,No Promotion,No Promotion,26091.7,26091.7,26091.7,26091.7
371,1987,7,1973.05,0.0,No Promotion,No Promotion,13811.35,13811.35,13811.35,13811.35
372,2240,1,1071.54,0.0,No Promotion,No Promotion,1071.54,1071.54,1071.54,1071.54
373,647,1,11147.26,0.0,No Promotion,No Promotion,11147.26,11147.26,11147.26,11147.26
376,1934,1,1599.25,0.0,No Promotion,No Promotion,1599.25,1599.25,1599.25,1599.25
377,1935,4,1639.61,0.0,No Promotion,No Promotion,6558.44,6558.44,6558.44,6558.44
378,396,8,10989.09,0.0,No Promotion,No Promotion,87912.72,87912.72,87912.72,87912.72
380,1188,7,5630.75,0.0,No Promotion,No Promotion,39415.25,39415.25,39415.25,39415.25
381,1915,1,5859.77,0.0,No Promotion,No Promotion,5859.77,5859.77,5859.77,5859.77
383,1174,5,7150.76,0.0,No Promotion,No Promotion,35753.8,35753.8,35753.8,35753.8
385,443,7,10934.32,0.0,No Promotion,No Promotion,76540.23999999999,76540.23999999999,76540.23999999999,76540.23999999999
386,2332,6,5689.85,0.0,No Promotion,No Promotion,34139.100000000006,34139.100000000006,34139.100000000006,34139.100000000006
388,2204,5,1812.5,0.0,No Promotion,No Promotion,9062.5,9062.5,9062.5,9062.5
388,2205,6,1802.26,0.0,No Promotion,No Promotion,10813.56,10813.56,10813.56,10813.56
391,2054,2,6995.72,0.0,No Promotion,No Promotion,13991.44,13991.44,13991.44,13991.44
393,445,3,11174.73,0.0,No Promotion,No Promotion,33524.19,33524.19,33524.19,33524.19
394,2269,6,3846.22,0.0,No Promotion,No Promotion,23077.32,23077.32,23077.32,23077.32
395,2070,2,6117.77,0.0,No Promotion,No Promotion,12235.54,12235.54,12235.54,12235.54
396,1081,4,2839.87,0.0,No Promotion,No Promotion,11359.48,11359.48,11359.48,11359.48
396,1082,5,2805.62,0.0,No Promotion,No Promotion,14028.1,14028.1,14028.099999999999,14028.099999999999
397,396,1,11022.77,0.0,No Promotion,No Promotion,11022.77,11022.77,11022.77,11022.77
399,396,6,11363.96,0.0,No Promotion,No Promotion,68183.76,68183.76,68183.76,68183.76
400,606,3,4071.38,0.0,No Promotion,No Promotion,12214.14,12214.14,12214.14,12214.14
401,396,5,11104.93,0.0,No Promotion,No Promotion,55524.65,55524.65,55524.65,55524.65
402,1894,2,8738.1,0.0,No Promotion,No Promotion,17476.2,17476.2,17476.2,17476.2
403,1085,3,1157.81,0.0,No Promotion,No Promotion,3473.43,3473.43,3473.43,3473.43
404,1086,6,1124.99,0.0,No Promotion,No Promotion,6749.9400000000005,6749.9400000000005,6749.9400000000005,6749.9400000000005
405,1085,1,1124.97,0.0,No Promotion,No Promotion,1124.97,1124.97,1124.97,1124.97
405,1086,5,1075.88,0.0,No Promotion,No Promotion,5379.400000000001,5379.400000000001,5379.400000000001,5379.400000000001
406,445,5,10647.79,0.0,No Promotion,No Promotion,53238.95,53238.95,53238.950000000004,53238.950000000004
409,635,1,11018.25,0.0,No Promotion,No Promotion,11018.25,11018.25,11018.25,11018.25
410,596,4,9394.43,0.0,No Promotion,No Promotion,37577.72,37577.72,37577.72,37577.72
411,676,5,10046.66,0.0,No Promotion,No Promotion,50233.3,50233.3,50233.3,50233.3
412,676,4,9985.06,0.0,No Promotion,No Promotion,39940.24,39940.24,39940.24,39940.24
413,671,2,10868.66,0.0,No Promotion,No Promotion,21737.32,21737.32,21737.32,21737.32
414,596,7,9436.01,0.0,No Promotion,No Promotion,66052.07,66052.07,66052.07,66052.07
415,550,1,5338.72,0.0,No Promotion,No Promotion,5338.72,5338.72,5338.72,5338.72
416,475,5,12553.29,0.0,No Promotion,No Promotion,62766.45,62766.45,62766.450000000004,62766.450000000004
417,485,4,10296.06,0.0,No Promotion,No Promotion,41184.24,41184.24,41184.24,41184.24
418,400,1,9890.7,0.0,No Promotion,No Promotion,9890.7,9890.7,9890.7,9890.7
419,606,1,4133.3,0.0,No Promotion,No Promotion,4133.3,4133.3,4133.3,4133.3
420,671,8,11308.31,0.0,No Promotion,No Promotion,90466.48,90466.48,90466.48,90466.48
421,475,1,12040.43,0.0,No Promotion,No Promotion,12040.43,12040.43,12040.43,12040.43
423,495,6,8584.48,0.0,No Promotion,No Promotion,51506.88,51506.88,51506.88,51506.88
425,532,2,6699.51,0.0,No Promotion,No Promotion,13399.02,13399.02,13399.02,13399.02
426,532,4,6959.82,0.0,No Promotion,No Promotion,27839.28,27839.28,27839.28,27839.28
427,488,4,12595.52,0.0,No Promotion,No Promotion,50382.08,50382.08,50382.08,50382.08
428,676,3,10250.5,0.0,No Promotion,No Promotion,30751.5,30751.5,30751.5,30751.5
429,635,6,10602.31,0.0,No Promotion,No Promotion,63613.86,63613.86,63613.86,63613.86
430,475,6,12862.61,0.0,No Promotion,No Promotion,77175.66,77175.66,77175.66,77175.66
432,574,1,10881.26,0.0,No Promotion,No Promotion,10881.26,10881.26,10881.26,10881.26
433,596,4,9480.93,0.0,No Promotion,No Promotion,37923.72,37923.72,37923.72,37923.72
434,606,6,4001.39,0.0,No Promotion,No Promotion,24008.34,24008.34,24008.34,24008.34
435,400,7,10106.92,0.0,No Promotion,No Promotion,70748.44,70748.44,70748.44,70748.44
436,635,3,10861.41,0.0,No Promotion,No Promotion,32584.23,32584.23,32584.23,32584.23
438,609,4,10196.86,0.0,No Promotion,No Promotion,40787.44,40787.44,40787.44,40787.44
439,609,8,10790.17,0.0,No Promotion,No Promotion,86321.36,86321.36,86321.36,86321.36
440,2332,2,5842.55,0.0,No Promotion,No Promotion,11685.1,11685.1,11685.1,11685.1
442,681,2,8508.54,0.0,No Promotion,No Promotion,17017.08,17017.08,17017.08,17017.08
443,604,6,5996.9,0.0,No Promotion,No Promotion,35981.399999999994,35981.399999999994,35981.399999999994,35981.399999999994
444,2359,1,5195.95,0.0,No Promotion,No Promotion,5195.95,5195.95,5195.95,5195.95
445,2240,6,1041.51,0.0,No Promotion,No Promotion,6249.06,6249.06,6249.0599999999995,6249.0599999999995
446,2241,5,1068.73,0.0,No Promotion,No Promotion,5343.65,5343.65,5343.65,5343.65
448,396,8,10788.42,0.0,No Promotion,No Promotion,86307.36,86307.36,86307.36,86307.36
449,396,4,11184.59,0.0,No Promotion,No Promotion,44738.36,44738.36,44738.36,44738.36
450,2174,7,5141.42,0.0,No Promotion,No Promotion,35989.94,35989.94,35989.94,35989.94
451,2332,8,6094.78,0.0,No Promotion,No Promotion,48758.24,48758.24,48758.24,48758.24
452,559,7,7723.46,0.0,No Promotion,No Promotion,54064.22,54064.22,54064.22,54064.22
453,580,7,9633.2,0.0,No Promotion,No Promotion,67432.40000000001,67432.40000000001,67432.40000000001,67432.40000000001
457,2055,1,7029.71,0.0,No Promotion,No Promotion,7029.71,7029.71,7029.71,7029.71
458,2254,4,693.36,0.0,No Promotion,No Promotion,2773.44,2773.44,2773.44,2773.44
458,2255,4,716.47,0.0,No Promotion,No Promotion,2865.88,2865.88,2865.88,2865.88
459,2045,4,5696.27,0.0,No Promotion,No Promotion,22785.08,22785.08,22785.08,22785.08
461,604,6,6398.55,0.0,No Promotion,No Promotion,38391.3,38391.3,38391.3,38391.3
463,573,3,3712.41,0.0,No Promotion,No Promotion,11137.23,11137.23,11137.23,11137.23
466,989,6,5245.68,0.0,No Promotion,No Promotion,31474.08,31474.08,31474.08,31474.08
469,2054,4,7013.02,0.0,No Promotion,No Promotion,28052.08,28052.08,28052.08,28052.08
470,2053,4,4040.77,0.0,No Promotion,No Promotion,16163.08,16163.08,16163.08,16163.08
471,604,7,6149.1,0.0,No Promotion,No Promotion,43043.7,43043.7,43043.700000000004,43043.700000000004
472,2053,5,4037.82,0.0,No Promotion,No Promotion,20189.1,20189.1,20189.100000000002,20189.100000000002
473,647,1,11137.25,0.0,No Promotion,No Promotion,11137.25,11137.25,11137.25,11137.25
474,2331,1,7518.13,0.0,No Promotion,No Promotion,7518.13,7518.13,7518.13,7518.13
475,676,7,10019.86,0.0,No Promotion,No Promotion,70139.02,70139.02,70139.02,70139.02
476,2046,7,5085.98,0.0,No Promotion,No Promotion,35601.86,35601.86,35601.86,35601.86
477,992,1,3406.11,0.0,No Promotion,No Promotion,3406.11,3406.11,3406.11,3406.11
478,740,2,2060.49,0.0,No Promotion,No Promotion,4120.98,4120.98,4120.98,4120.98
479,739,3,1972.85,0.0,No Promotion,No Promotion,5918.549999999999,5918.549999999999,5918.549999999999,5918.549999999999
484,631,8,4591.51,0.0,No Promotion,No Promotion,36732.08,36732.08,36732.08,36732.08
485,676,8,9970.31,0.0,No Promotion,No Promotion,79762.48,79762.48,79762.48,79762.48
486,2240,2,1032.17,0.0,No Promotion,No Promotion,2064.34,2064.34,2064.34,2064.34
486,2241,4,1107.01,0.0,No Promotion,No Promotion,4428.04,4428.04,4428.04,4428.04
487,592,2,11381.93,0.0,No Promotion,No Promotion,22763.86,22763.86,22763.86,22763.86
490,725,6,1339.72,0.0,No Promotion,No Promotion,8038.32,8038.32,8038.32,8038.32
490,726,4,1351.42,0.0,No Promotion,No Promotion,5405.68,5405.68,5405.68,5405.68
491,604,8,6195.87,0.0,No Promotion,No Promotion,49566.96,49566.96,49566.96,49566.96
492,2128,8,4907.18,0.0,No Promotion,No Promotion,39257.44,39257.44,39257.44,39257.44
495,631,3,4677.1,0.0,No Promotion,No Promotion,14031.3,14031.3,14031.300000000001,14031.300000000001
496,981,7,2075.37,0.0,No Promotion,No Promotion,14527.59,14527.59,14527.59,14527.59
497,600,3,9511.63,0.0,No Promotion,No Promotion,28534.89,28534.89,28534.89,28534.89
499,1862,1,2667.89,0.0,No Promotion,No Promotion,2667.89,2667.89,2667.89,2667.89
501,573,2,3843.41,0.0,No Promotion,No Promotion,7686.82,7686.82,7686.82,7686.82
503,676,7,9880.1,0.0,No Promotion,No Promotion,69160.7,69160.7,69160.7,69160.7
505,826,1,12383.66,0.0,No Promotion,No Promotion,12383.66,12383.66,12383.66,12383.66
506,725,8,1325.53,0.0,No Promotion,No Promotion,10604.24,10604.24,10604.24,10604.24
508,981,8,2071.79,0.0,No Promotion,No Promotion,16574.32,16574.32,16574.32,16574.32
509,1859,6,1875.44,0.0,No Promotion,No Promotion,11252.64,11252.64,11252.64,11252.64
511,2055,7,7203.99,0.0,No Promotion,No Promotion,50427.93,50427.93,50427.93,50427.93
513,609,1,10709.85,0.0,No Promotion,No Promotion,10709.85,10709.85,10709.85,10709.85
514,647,2,10863.9,0.0,No Promotion,No Promotion,21727.8,21727.8,21727.8,21727.8
515,910,5,5113.95,0.0,No Promotion,No Promotion,25569.75,25569.75,25569.75,25569.75
516,1000,1,1172.61,0.0,No Promotion,No Promotion,1172.61,1172.61,1172.61,1172.61
517,2396,6,1189.31,0.0,No Promotion,No Promotion,7135.86,7135.86,7135.86,7135.86
518,915,6,6589.04,0.0,No Promotion,No Promotion,39534.24,39534.24,39534.24,39534.24
520,1870,1,10174.92,0.0,No Promotion,No Promotion,10174.92,10174.92,10174.92,10174.92
523,1014,8,1016.77,0.0,No Promotion,No Promotion,8134.16,8134.16,8134.16,8134.16
525,604,8,6309.22,0.0,No Promotion,No Promotion,50473.76,50473.76,50473.76,50473.76
527,2083,4,3845.51,0.0,No Promotion,No Promotion,15382.04,15382.04,15382.04,15382.04
528,1987,7,2048.35,0.0,No Promotion,No Promotion,14338.45,14338.45,14338.449999999999,14338.449999999999
530,1926,8,1090.7,0.0,No Promotion,No Promotion,8725.6,8725.6,8725.6,8725.6
530,1927,1,1121.7,0.0,No Promotion,No Promotion,1121.7,1121.7,1121.7,1121.7
531,2046,7,5192.17,0.0,No Promotion,No Promotion,36345.19,36345.19,36345.19,36345.19
532,2396,3,1188.75,0.0,No Promotion,No Promotion,3566.25,3566.25,3566.25,3566.25
533,1003,5,1014.3,0.0,No Promotion,No Promotion,5071.5,5071.5,5071.5,5071.5
534,758,1,902.72,0.0,No Promotion,No Promotion,902.72,902.72,902.72,902.72
535,757,4,869.39,0.0,No Promotion,No Promotion,3477.56,3477.56,3477.56,3477.56
536,475,6,12345.07,0.0,No Promotion,No Promotion,74070.42,74070.42,74070.42,74070.42
539,2396,8,1164.76,0.0,No Promotion,No Promotion,9318.08,9318.08,9318.08,9318.08
540,981,3,1992.63,0.0,No Promotion,No Promotion,5977.89,5977.89,5977.89,5977.89
542,475,6,12468.03,0.0,No Promotion,No Promotion,74808.18000000001,74808.18000000001,74808.18000000001,74808.18000000001
543,1017,3,3314.88,0.0,No Promotion,No Promotion,9944.64,9944.64,9944.64,9944.64
544,691,4,4603.83,0.0,No Promotion,No Promotion,18415.32,18415.32,18415.32,18415.32
545,954,5,8213.85,0.0,No Promotion,No Promotion,41069.25,41069.25,41069.25,41069.25
546,826,8,13210.73,0.0,No Promotion,No Promotion,105685.84,105685.84,105685.84,105685.84
547,676,1,9931.2,0.0,No Promotion,No Promotion,9931.2,9931.2,9931.2,9931.2
548,609,1,10514.63,0.0,No Promotion,No Promotion,10514.63,10514.63,10514.63,10514.63
550,580,2,10007.68,0.0,No Promotion,No Promotion,20015.36,20015.36,20015.36,20015.36
551,2332,1,5840.28,0.0,No Promotion,No Promotion,5840.28,5840.28,5840.28,5840.28
552,795,5,3303.32,0.0,No Promotion,No Promotion,16516.600000000002,16516.600000000002,16516.600000000002,16516.600000000002
552,796,1,3424.5,0.0,No Promotion,No Promotion,3424.5,3424.5,3424.5,3424.5
554,635,4,10567.46,0.0,No Promotion,No Promotion,42269.84,42269.84,42269.84,42269.84
556,467,8,10590.37,0.0,No Promotion,No Promotion,84722.96,84722.96,84722.96,84722.96
557,767,2,1164.04,0.0,No Promotion,No Promotion,2328.08,2328.08,2328.08,2328.08
557,768,2,1177.72,0.0,No Promotion,No Promotion,2355.44,2355.44,2355.44,2355.44
558,635,2,10477.15,0.0,No Promotion,No Promotion,20954.3,20954.3,20954.3,20954.3
559,467,6,11158.81,0.0,No Promotion,No Promotion,66952.86,66952.86,66952.86,66952.86
560,964,5,3846.87,0.0,No Promotion,No Promotion,19234.35,19234.35,19234.35,19234.35
562,396,7,11231.49,0.0,No Promotion,No Promotion,78620.43,78620.43,78620.43,78620.43
563,954,6,8387.18,0.0,No Promotion,No Promotion,50323.08,50323.08,50323.08,50323.08
564,676,3,9278.41,0.0,No Promotion,No Promotion,27835.23,27835.23,27835.23,27835.23
565,559,7,7711.35,0.0,No Promotion,No Promotion,53979.45,53979.45,53979.450000000004,53979.450000000004
566,532,8,6837.21,0.0,No Promotion,No Promotion,54697.68,54697.68,54697.68,54697.68
567,785,7,704.17,0.0,No Promotion,No Promotion,4929.19,4929.19,4929.19,4929.19
567,786,4,717.1,0.0,No Promotion,No Promotion,2868.4,2868.4,2868.4,2868.4
568,600,5,9146.0,0.0,No Promotion,No Promotion,45730.0,45730.0,45730.0,45730.0
569,1916,7,3521.24,0.0,No Promotion,No Promotion,24648.68,24648.68,24648.68,24648.68
570,2082,2,3997.85,0.0,No Promotion,No Promotion,7995.7,7995.7,7995.7,7995.7
571,1903,7,9554.1,0.0,No Promotion,No Promotion,66878.7,66878.7,66878.7,66878.7
573,604,3,6164.03,0.0,No Promotion,No Promotion,18492.09,18492.09,18492.09,18492.09
574,1001,6,4748.76,0.0,No Promotion,No Promotion,28492.56,28492.56,28492.56,28492.56
577,559,5,7691.59,0.0,No Promotion,No Promotion,38457.95,38457.95,38457.95,38457.95
581,573,1,3720.27,0.0,No Promotion,No Promotion,3720.27,3720.27,3720.27,3720.27
582,2240,3,1036.06,0.0,No Promotion,No Promotion,3108.18,3108.18,3108.18,3108.18
582,2241,2,1079.86,0.0,No Promotion,No Promotion,2159.72,2159.72,2159.72,2159.72
583,936,5,6097.26,0.0,No Promotion,No Promotion,30486.300000000003,30486.300000000003,30486.300000000003,30486.300000000003
584,396,5,11122.23,0.0,No Promotion,No Promotion,55611.15,55611.15,55611.149999999994,55611.149999999994
586,2169,7,6539.19,0.0,No Promotion,No Promotion,45774.33,45774.33,45774.329999999994,45774.329999999994
587,94,8,10840.01,0.0,No Promotion,No Promotion,86720.08,86720.08,86720.08,86720.08
588,467,7,10937.58,0.0,No Promotion,No Promotion,76563.06,76563.06,76563.06,76563.06
589,559,7,7663.61,0.0,No Promotion,No Promotion,53645.27,53645.27,53645.27,53645.27
590,604,4,6117.38,0.0,No Promotion,No Promotion,24469.52,24469.52,24469.52,24469.52
591,609,6,10140.76,0.0,No Promotion,No Promotion,60844.56,60844.56,60844.56,60844.56
592,1000,7,1178.13,0.0,No Promotion,No Promotion,8246.91,8246.91,8246.91,8246.91
593,769,7,3188.21,0.0,No Promotion,No Promotion,22317.47,22317.47,22317.47,22317.47
593,770,2,3289.8,0.0,No Promotion,No Promotion,6579.6,6579.6,6579.6,6579.6
594,2331,5,7546.29,0.0,No Promotion,No Promotion,37731.45,37731.45,37731.45,37731.45
596,725,8,1352.11,0.0,No Promotion,No Promotion,10816.88,10816.88,10816.88,10816.88
596,726,6,1313.9,0.0,No Promotion,No Promotion,7883.400000000001,7883.400000000001,7883.400000000001,7883.400000000001
597,475,8,12715.96,0.0,No Promotion,No Promotion,101727.68,101727.68,101727.68,101727.68
598,739,2,2042.85,0.0,No Promotion,No Promotion,4085.7,4085.7,4085.7,4085.7
598,740,1,2092.81,0.0,No Promotion,No Promotion,2092.81,2092.81,2092.81,2092.81
599,726,1,1352.14,0.0,No Promotion,No Promotion,1352.14,1352.14,1352.14,1352.14
600,725,1,1320.2,0.0,No Promotion,No Promotion,1320.2,1320.2,1320.2,1320.2
601,757,1,878.76,0.0,No Promotion,No Promotion,878.76,878.76,878.76,878.76
601,758,8,889.6,0.0,No Promotion,No Promotion,7116.8,7116.8,7116.8,7116.8
602,740,8,2076.33,0.0,No Promotion,No Promotion,16610.64,16610.64,16610.64,16610.64
603,739,6,2067.9,0.0,No Promotion,No Promotion,12407.4,12407.4,12407.400000000001,12407.400000000001
605,922,1,5703.25,0.0,No Promotion,No Promotion,5703.25,5703.25,5703.25,5703.25
607,396,6,10874.03,0.0,No Promotion,No Promotion,65244.18000000001,65244.18000000001,65244.18000000001,65244.18000000001
609,604,7,6087.03,0.0,No Promotion,No Promotion,42609.21,42609.21,42609.21,42609.21
610,604,5,6181.96,0.0,No Promotion,No Promotion,30909.8,30909.8,30909.8,30909.8
612,596,8,9265.94,0.0,No Promotion,No Promotion,74127.52,74127.52,74127.52,74127.52
613,433,5,11409.35,0.0,No Promotion,No Promotion,57046.75,57046.75,57046.75,57046.75
614,635,2,10699.55,0.0,No Promotion,No Promotion,21399.1,21399.1,21399.1,21399.1
615,604,6,6035.46,0.0,No Promotion,No Promotion,36212.76,36212.76,36212.76,36212.76
616,964,3,3843.25,0.0,No Promotion,No Promotion,11529.75,11529.75,11529.75,11529.75
618,726,1,1312.18,0.0,No Promotion,No Promotion,1312.18,1312.18,1312.18,1312.18
619,725,4,1353.92,0.0,No Promotion,No Promotion,5415.68,5415.68,5415.68,5415.68
620,445,4,11045.8,0.0,No Promotion,No Promotion,44183.2,44183.2,44183.2,44183.2
621,635,5,10921.47,0.0,No Promotion,No Promotion,54607.35,54607.35,54607.35,54607.35
624,967,1,8047.81,0.0,No Promotion,No Promotion,8047.81,8047.81,8047.81,8047.81
625,906,8,5303.99,0.0,No Promotion,No Promotion,42431.92,42431.92,42431.92,42431.92
628,976,1,3993.12,0.0,No Promotion,No Promotion,3993.12,3993.12,3993.12,3993.12
631,467,3,11296.14,0.0,No Promotion,No Promotion,33888.42,33888.42,33888.42,33888.42
632,606,6,3952.24,0.0,No Promotion,No Promotion,23713.44,23713.44,23713.44,23713.44
633,992,8,3366.41,0.0,No Promotion,No Promotion,26931.28,26931.28,26931.28,26931.28
634,475,7,12721.17,0.0,No Promotion,No Promotion,89048.19,89048.19,89048.19,89048.19
635,989,7,5141.74,0.0,No Promotion,No Promotion,35992.18,35992.18,35992.18,35992.18
636,565,2,11086.57,0.0,No Promotion,No Promotion,22173.14,22173.14,22173.14,22173.14
637,739,8,1977.96,0.0,No Promotion,No Promotion,15823.68,15823.68,15823.68,15823.68
638,740,2,2058.97,0.0,No Promotion,No Promotion,4117.94,4117.94,4117.94,4117.94
639,400,2,9778.53,0.0,No Promotion,No Promotion,19557.06,19557.06,19557.06,19557.06
641,400,1,9414.58,0.0,No Promotion,No Promotion,9414.58,9414.58,9414.58,9414.58
642,826,5,12647.77,0.0,No Promotion,No Promotion,63238.850000000006,63238.850000000006,63238.850000000006,63238.850000000006
643,785,5,699.11,0.0,No Promotion,No Promotion,3495.55,3495.55,3495.55,3495.55
643,786,6,703.21,0.0,No Promotion,No Promotion,4219.26,4219.26,4219.26,4219.26
644,967,7,8079.76,0.0,No Promotion,No Promotion,56558.32,56558.32,56558.32,56558.32
645,596,3,9926.68,0.0,No Promotion,No Promotion,29780.04,29780.04,29780.04,29780.04
646,604,3,6288.43,0.0,No Promotion,No Promotion,18865.29,18865.29,18865.29,18865.29
647,681,8,8840.53,0.0,No Promotion,No Promotion,70724.24,70724.24,70724.24,70724.24
648,967,5,8107.99,0.0,No Promotion,No Promotion,40539.95,40539.95,40539.95,40539.95
649,604,4,6151.93,0.0,No Promotion,No Promotion,24607.72,24607.72,24607.72,24607.72
650,514,7,5597.05,0.0,No Promotion,No Promotion,39179.35,39179.35,39179.35,39179.35
652,475,7,13093.45,0.0,No Promotion,No Promotion,91654.15,91654.15,91654.15000000001,91654.15000000001
654,964,7,3961.05,0.0,No Promotion,No Promotion,27727.35,27727.35,27727.350000000002,27727.350000000002
656,574,4,10935.42,0.0,No Promotion,No Promotion,43741.68,43741.68,43741.68,43741.68
658,604,4,6079.77,0.0,No Promotion,No Promotion,24319.08,24319.08,24319.08,24319.08
659,964,7,3995.02,0.0,No Promotion,No Promotion,27965.14,27965.14,27965.14,27965.14
662,786,3,694.3,0.0,No Promotion,No Promotion,2082.9,2082.9,2082.8999999999996,2082.8999999999996
663,785,5,702.32,0.0,No Promotion,No Promotion,3511.6000000000004,3511.6000000000004,3511.6000000000004,3511.6000000000004
664,396,1,11069.16,0.0,No Promotion,No Promotion,11069.16,11069.16,11069.16,11069.16
